value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65,value_66,value_67,value_68,value_69,value_70,label
0.612382,0.834687,0.850809,1.0,0.733096,0.56007,0.410582,0.343495,0.520821,0.634943,0.851207,0.59025,0.392276,0.157185,0.0,0.169403,0.510905,0.629465,0.871484,0.896694,0.668447,0.504669,0.413867,0.277273,0.524163,0.617738,0.608476,0.504144,0.386582,0.02816,0.036197,0.214217,0.563783,0.736121,0.855068,0.841815,0.808623,0.637235,0.367725,0.161226,0.58998,0.560185,0.716629,0.438111,0.246389,0.149019,0.141979,0.034065,0.434311,0.858101,0.854071,0.781777,0.651688,0.609927,0.42383,0.409043,0.502315,0.712418,0.744623,0.504738,0.275317,0.13365,0.188584,0.322721,0.484747,0.720629,0.994623,0.850775,0.776277,0.474761,0.0
94.0,76.0,59.0,69.0,78.0,64.0,67.0,63.0,47.0,60.0,68.0,60.0,79.0,81.0,80.0,67.0,59.0,54.0,71.0,53.0,51.0,60.0,62.0,58.0,49.0,34.0,33.0,39.0,31.0,47.0,61.0,63.0,59.0,64.0,62.0,56.0,44.0,37.0,32.0,34.0,48.0,55.0,64.0,76.0,57.0,63.0,75.0,86.0,77.0,79.0,61.0,71.0,61.0,58.0,77.0,58.0,71.0,59.0,69.0,77.0,66.0,61.0,63.0,81.0,75.0,63.0,53.0,48.0,54.0,56.0,1.0
0.35988,0.893994,0.899499,0.839483,0.605875,0.35227,0.323112,0.298241,0.382092,0.538777,0.728588,0.607693,0.24882,0.080079,0.068404,0.173598,0.439517,0.758896,1.0,0.811293,0.630106,0.550269,0.3375,0.425759,0.481133,0.702679,0.875599,0.559093,0.172993,0.0,0.039403,0.172027,0.539502,0.611024,0.808404,0.855991,0.647074,0.313633,0.464573,0.363804,0.440673,0.694825,0.583698,0.720098,0.217651,0.047112,0.1936,0.114247,0.455431,0.739164,0.774158,0.89562,0.732809,0.479219,0.293333,0.115096,0.512811,0.549797,0.549501,0.533763,0.237306,0.008151,0.143144,0.160246,0.428718,0.827652,0.896962,0.909549,0.468148,0.226653,0.0
0.442059,0.769683,0.862114,0.794822,0.70026,0.258616,0.230251,0.385827,0.392429,0.702553,0.622138,0.564395,0.383067,0.038632,0.0,0.059438,0.447944,0.574893,0.735562,0.82778,0.590549,0.426114,0.242183,0.272556,0.589189,0.542832,0.673698,0.521238,0.320427,0.015188,0.077308,0.26384,0.255912,0.686081,0.817728,0.747649,0.556861,0.558317,0.314926,0.222658,0.509571,0.733566,0.621703,0.528389,0.269721,0.102221,0.029298,0.227993,0.436484,0.807182,0.960493,0.869926,0.653601,0.306051,0.379594,0.342084,0.471722,0.726935,0.636157,0.685978,0.261279,0.064556,0.15144,0.215887,0.538691,0.722957,0.84779,1.0,0.627707,0.463633,0.0
0.680542,0.818808,0.916586,0.748947,0.669586,0.430076,0.419583,0.403787,0.399132,0.672049,0.748709,0.697399,0.405333,0.189149,0.073842,0.254971,0.624351,0.674433,0.916307,0.826744,0.729098,0.575341,0.275183,0.13926,0.470266,0.740779,0.736293,0.595415,0.297076,0.0,0.116052,0.141605,0.711011,0.850916,0.894868,0.84169,0.685323,0.43906,0.434097,0.378188,0.440649,0.831369,0.691013,0.627003,0.26664,0.152269,0.097119,0.043745,0.695357,0.917691,0.911879,0.796172,0.726169,0.469307,0.363518,0.378667,0.555431,0.790279,0.739119,0.458382,0.449383,0.270726,0.360547,0.114788,0.531011,0.604951,1.0,0.847548,0.872294,0.389441,0.0
27.0,25.0,44.0,61.0,81.0,61.0,54.0,53.0,47.0,31.0,34.0,48.0,50.0,60.0,40.0,34.0,51.0,56.0,63.0,56.0,73.0,79.0,67.0,64.0,69.0,82.0,68.0,58.0,57.0,37.0,33.0,19.0,14.0,29.0,46.0,54.0,50.0,63.0,65.0,61.0,53.0,68.0,65.0,79.0,78.0,60.0,80.0,87.0,72.0,75.0,61.0,78.0,58.0,51.0,64.0,73.0,90.0,72.0,79.0,68.0,54.0,47.0,55.0,43.0,46.0,53.0,40.0,60.0,72.0,66.0,1.0
87.0,70.0,73.0,58.0,46.0,48.0,30.0,48.0,50.0,52.0,61.0,50.0,49.0,45.0,62.0,65.0,53.0,65.0,78.0,88.0,78.0,74.0,74.0,61.0,54.0,36.0,26.0,9.0,3.0,23.0,3.0,9.0,10.0,11.0,4.0,1.0,9.0,17.0,19.0,22.0,24.0,14.0,31.0,26.0,22.0,17.0,30.0,30.0,18.0,12.0,11.0,31.0,37.0,56.0,66.0,72.0,53.0,70.0,89.0,70.0,73.0,77.0,63.0,69.0,61.0,58.0,71.0,70.0,70.0,86.0,1.0
79.0,67.0,58.0,62.0,79.0,63.0,80.0,74.0,61.0,78.0,94.0,79.0,79.0,60.0,40.0,44.0,44.0,48.0,42.0,55.0,68.0,83.0,79.0,65.0,61.0,78.0,68.0,71.0,59.0,41.0,50.0,63.0,63.0,69.0,65.0,54.0,71.0,55.0,56.0,48.0,68.0,54.0,71.0,76.0,66.0,51.0,49.0,48.0,36.0,33.0,15.0,30.0,43.0,61.0,75.0,88.0,71.0,65.0,75.0,79.0,66.0,70.0,57.0,56.0,62.0,82.0,76.0,61.0,51.0,41.0,1.0
0.511689,0.759595,0.957588,0.881689,0.556121,0.341219,0.334225,0.419347,0.482379,0.4714,0.544053,0.57189,0.271413,0.124267,0.158526,0.104138,0.43517,0.690301,0.902229,0.891624,0.514236,0.426657,0.381368,0.178478,0.464787,0.502057,0.578389,0.301285,0.41883,0.084158,0.0,0.233701,0.382001,0.638291,1.0,0.979308,0.589427,0.517483,0.337915,0.215808,0.391667,0.736289,0.511916,0.706448,0.252559,0.248105,0.042465,0.273627,0.588335,0.852231,0.822673,0.753612,0.632673,0.317034,0.328029,0.266011,0.561895,0.556717,0.48521,0.631945,0.31645,0.116747,0.160979,0.279695,0.405743,0.696488,0.777925,0.702221,0.688529,0.460326,0.0
0.354876,0.753712,0.783873,0.925868,0.736599,0.395004,0.29086,0.342386,0.326097,0.666794,0.643864,0.630268,0.257181,0.116556,0.0,0.173379,0.413366,0.845335,0.839706,0.862498,0.641661,0.364733,0.339575,0.428805,0.411266,0.705354,0.59685,0.511838,0.389949,0.112945,0.125841,0.22958,0.520239,0.570139,0.747497,0.902579,0.757221,0.393989,0.333403,0.403998,0.566192,0.474161,0.59389,0.524095,0.404004,0.370631,0.104197,0.14056,0.54248,0.871824,0.905416,0.778488,0.750767,0.52227,0.269667,0.411064,0.590971,0.735735,0.660685,0.522017,0.44672,0.068388,0.158523,0.143572,0.596522,0.743135,1.0,0.892428,0.573002,0.584297,0.0
0.423689,0.785124,0.765113,0.665956,0.64215,0.372046,0.269817,0.290751,0.416787,0.586934,0.55096,0.490537,0.356012,0.221707,0.0,0.269131,0.514469,0.760997,0.792327,0.729288,0.46305,0.397432,0.418141,0.331647,0.412162,0.593246,0.48409,0.446448,0.338645,0.152012,0.030516,0.326993,0.31782,0.689096,0.852815,0.841122,0.589459,0.447981,0.283296,0.434351,0.453014,0.637217,0.486432,0.458512,0.317754,0.149864,0.025353,0.050584,0.29503,0.593485,1.0,0.517195,0.567501,0.367606,0.28617,0.301557,0.354168,0.626518,0.450338,0.608969,0.311104,0.040491,0.016086,0.278479,0.326719,0.669095,0.786235,0.743047,0.621563,0.438794,0.0
0.555705,0.61137,1.0,0.690027,0.742946,0.465233,0.388914,0.261412,0.340844,0.691894,0.529956,0.567078,0.431534,0.11268,0.072094,0.167262,0.589799,0.754737,0.955659,0.702807,0.625418,0.425311,0.270015,0.324472,0.4894,0.636407,0.573138,0.618386,0.269347,0.3386,0.245773,0.232089,0.474998,0.798057,0.885127,0.853836,0.756743,0.361652,0.292864,0.384781,0.431667,0.64277,0.616199,0.605709,0.286707,0.187022,0.0,0.149578,0.630579,0.630525,0.863233,0.847535,0.499101,0.424777,0.14393,0.368421,0.502084,0.428522,0.638366,0.512651,0.279372,0.04258,0.120853,0.114516,0.547525,0.863031,0.863854,0.798244,0.676805,0.544147,0.0
0.502791,0.73249,0.885173,0.621435,0.586162,0.594319,0.369748,0.403697,0.530165,0.654484,0.664128,0.633275,0.369074,0.0,0.040685,0.183998,0.688958,0.761642,1.0,0.823554,0.686911,0.45532,0.290205,0.284763,0.492503,0.559935,0.663966,0.499074,0.395247,0.076225,0.089959,0.209327,0.46255,0.81846,0.742268,0.685302,0.631928,0.610794,0.362763,0.481428,0.581611,0.508059,0.650548,0.462096,0.240504,0.003095,0.021333,0.273234,0.545934,0.780892,0.813761,0.804808,0.573876,0.562344,0.386129,0.23054,0.515942,0.535456,0.683492,0.597464,0.08396,0.329268,0.190455,0.168993,0.488998,0.813312,0.719452,0.875967,0.697964,0.52425,0.0
64.0,65.0,75.0,68.0,64.0,71.0,66.0,84.0,68.0,58.0,70.0,54.0,52.0,58.0,76.0,64.0,70.0,58.0,50.0,57.0,60.0,43.0,54.0,64.0,44.0,33.0,45.0,61.0,44.0,62.0,56.0,39.0,57.0,72.0,68.0,48.0,66.0,76.0,70.0,87.0,70.0,70.0,64.0,55.0,71.0,70.0,73.0,78.0,78.0,89.0,77.0,63.0,73.0,66.0,59.0,56.0,70.0,59.0,70.0,71.0,67.0,75.0,64.0,45.0,43.0,36.0,47.0,49.0,65.0,85.0,1.0
0.530291,0.801956,1.0,0.894246,0.793623,0.504637,0.338083,0.435982,0.564113,0.738647,0.724238,0.545484,0.29902,0.250133,0.113015,0.325221,0.581738,0.924522,0.963639,0.897878,0.683233,0.558564,0.388233,0.355461,0.462469,0.621229,0.642418,0.646995,0.404029,0.158216,0.0,0.23813,0.560609,0.844907,0.85325,0.932315,0.733964,0.50729,0.434458,0.505411,0.585372,0.641309,0.625395,0.691288,0.414204,0.264313,0.18289,0.354056,0.578723,0.887628,0.80938,0.941271,0.598047,0.567675,0.380739,0.391118,0.553471,0.758636,0.695261,0.560591,0.554062,0.09446,0.166435,0.312598,0.549012,0.785177,0.823745,0.954151,0.72214,0.379668,0.0
80.0,67.0,64.0,79.0,80.0,64.0,81.0,78.0,74.0,55.0,75.0,73.0,80.0,77.0,63.0,47.0,43.0,62.0,61.0,79.0,74.0,77.0,84.0,64.0,75.0,71.0,67.0,61.0,67.0,70.0,80.0,65.0,61.0,81.0,67.0,60.0,56.0,40.0,60.0,47.0,32.0,37.0,26.0,44.0,25.0,35.0,15.0,3.0,21.0,22.0,8.0,25.0,36.0,23.0,36.0,39.0,38.0,24.0,38.0,48.0,32.0,36.0,45.0,55.0,58.0,60.0,80.0,96.0,77.0,61.0,1.0
62.0,70.0,73.0,71.0,62.0,62.0,75.0,92.0,80.0,77.0,74.0,61.0,41.0,30.0,47.0,53.0,59.0,78.0,92.0,79.0,67.0,79.0,65.0,58.0,52.0,67.0,68.0,51.0,62.0,67.0,77.0,70.0,56.0,73.0,63.0,53.0,49.0,40.0,42.0,48.0,67.0,75.0,76.0,64.0,61.0,68.0,60.0,79.0,86.0,73.0,60.0,58.0,64.0,52.0,65.0,58.0,62.0,82.0,76.0,58.0,74.0,78.0,68.0,53.0,37.0,28.0,15.0,19.0,25.0,37.0,1.0
0.739757,0.983551,0.832808,0.89345,0.850086,0.543938,0.420018,0.312251,0.525037,0.611308,0.614159,0.524773,0.332686,0.153099,0.098126,0.405495,0.510789,0.991592,0.966475,1.0,0.808512,0.466729,0.392692,0.406141,0.623557,0.719649,0.693908,0.646107,0.444408,0.383216,0.178346,0.316446,0.628488,0.782236,0.857061,0.933789,0.861473,0.654565,0.255979,0.509165,0.398192,0.771471,0.795058,0.483684,0.50261,0.373856,0.166835,0.32799,0.721086,0.766643,0.912091,0.887321,0.770259,0.548887,0.372845,0.423984,0.543183,0.687663,0.692135,0.568599,0.238138,0.200463,0.0,0.381709,0.54139,0.855382,0.976237,0.939781,0.87833,0.426749,0.0
45.0,51.0,63.0,71.0,63.0,82.0,80.0,73.0,74.0,70.0,60.0,61.0,64.0,79.0,68.0,51.0,54.0,74.0,79.0,96.0,79.0,73.0,53.0,68.0,59.0,60.0,54.0,70.0,83.0,79.0,80.0,60.0,47.0,29.0,24.0,35.0,17.0,36.0,55.0,39.0,58.0,70.0,71.0,65.0,77.0,60.0,73.0,64.0,60.0,75.0,85.0,65.0,74.0,77.0,58.0,52.0,64.0,62.0,77.0,58.0,69.0,68.0,64.0,50.0,70.0,63.0,51.0,46.0,62.0,63.0,1.0
76.0,67.0,67.0,49.0,45.0,31.0,36.0,50.0,63.0,72.0,65.0,60.0,50.0,53.0,49.0,59.0,44.0,51.0,64.0,71.0,61.0,81.0,74.0,57.0,77.0,77.0,62.0,44.0,37.0,48.0,66.0,61.0,64.0,82.0,66.0,77.0,67.0,68.0,56.0,69.0,53.0,44.0,27.0,44.0,56.0,47.0,67.0,69.0,56.0,39.0,53.0,42.0,40.0,27.0,45.0,30.0,46.0,62.0,81.0,62.0,68.0,80.0,60.0,78.0,60.0,77.0,77.0,74.0,62.0,81.0,1.0
0.391796,0.752453,0.814391,0.696909,0.519986,0.525426,0.18084,0.208812,0.389627,0.528118,0.456905,0.546725,0.291135,0.324393,0.179144,0.091614,0.464658,0.609743,0.709565,0.681417,0.518561,0.317802,0.217962,0.416328,0.458576,0.501345,0.562882,0.535761,0.271451,0.0,0.12592,0.183325,0.389208,0.576654,1.0,0.649799,0.534381,0.403948,0.249534,0.377179,0.417317,0.577243,0.556122,0.599812,0.217531,0.022249,0.064325,0.227069,0.404106,0.677207,0.7566,0.735848,0.549395,0.334557,0.204447,0.253914,0.382233,0.636573,0.479346,0.413393,0.289325,0.164762,0.104655,0.094799,0.489877,0.697838,0.708782,0.686546,0.540652,0.395699,0.0
0.309936,0.721758,0.910838,0.964698,0.671712,0.490398,0.299552,0.353777,0.473063,0.620169,0.676449,0.672975,0.358134,0.107019,0.125439,0.237717,0.551327,0.741696,0.964926,0.918284,0.550732,0.419599,0.313281,0.328658,0.407659,0.420879,0.761141,0.351798,0.49721,0.104273,0.017706,0.083709,0.351544,0.697433,0.938147,0.998494,0.539195,0.48576,0.163948,0.277072,0.543783,0.550202,0.806965,0.611496,0.365368,0.075682,0.0,0.180909,0.521333,0.798879,0.84839,0.808372,0.539333,0.656498,0.248695,0.20785,0.277948,0.580917,0.70583,0.535071,0.304501,0.190157,0.128917,0.141647,0.522284,0.782875,0.868522,1.0,0.607831,0.40256,0.0
64.0,73.0,77.0,91.0,79.0,72.0,78.0,77.0,70.0,76.0,63.0,62.0,75.0,61.0,57.0,48.0,33.0,52.0,49.0,51.0,64.0,79.0,66.0,70.0,80.0,70.0,78.0,92.0,79.0,78.0,64.0,48.0,68.0,57.0,76.0,68.0,53.0,60.0,65.0,85.0,80.0,73.0,62.0,53.0,67.0,48.0,52.0,71.0,76.0,56.0,47.0,67.0,60.0,70.0,67.0,83.0,79.0,66.0,70.0,72.0,52.0,55.0,49.0,30.0,33.0,53.0,49.0,40.0,50.0,59.0,1.0
0.379863,0.647529,1.0,0.715634,0.746904,0.582108,0.429748,0.313429,0.447356,0.638124,0.806139,0.694631,0.383717,0.061448,0.156909,0.255609,0.519275,0.632767,0.910002,0.729926,0.475809,0.495085,0.517448,0.326608,0.480307,0.713093,0.759831,0.565832,0.3045,0.291112,0.0474,0.230962,0.563748,0.639667,0.921365,0.937684,0.806604,0.446764,0.331957,0.448544,0.468903,0.618374,0.693733,0.586811,0.210236,0.095103,0.0,0.140794,0.429513,0.745548,0.88096,0.678933,0.60138,0.358049,0.350824,0.340713,0.616456,0.631685,0.62067,0.536908,0.309594,0.292317,0.117782,0.307809,0.579585,0.711049,0.748991,0.810343,0.72488,0.344108,0.0
0.636672,0.753794,0.984154,0.829088,0.719254,0.45057,0.171428,0.377289,0.661999,0.600226,0.736511,0.46191,0.343882,0.182828,0.111795,0.222654,0.430524,0.842712,0.901836,0.706308,0.512543,0.556429,0.37195,0.338929,0.631999,0.61668,0.686315,0.647453,0.436922,0.241379,0.114066,0.136663,0.542266,0.816198,0.772148,0.827995,0.682147,0.492079,0.33978,0.251005,0.442659,0.734525,0.594597,0.517368,0.195829,0.243893,0.129288,0.184928,0.496704,0.940033,0.926382,1.0,0.576909,0.467397,0.276826,0.36593,0.501574,0.744718,0.744409,0.600739,0.231261,0.210225,0.0,0.310862,0.552494,0.808572,0.943844,0.996793,0.708598,0.496398,0.0
0.611584,0.775563,0.94685,0.795351,0.76348,0.467009,0.505774,0.457197,0.543523,0.786352,0.742573,0.670879,0.281627,0.20331,0.158764,0.121233,0.669911,0.710386,0.842498,0.656533,0.755871,0.34473,0.319516,0.469022,0.553081,0.622038,0.565202,0.571709,0.434278,0.224608,0.272882,0.200444,0.418965,0.841054,0.976729,0.909271,0.647424,0.254941,0.275995,0.444066,0.56125,0.763253,0.737247,0.646684,0.426231,0.164143,0.11653,0.0,0.477661,0.758993,0.94827,0.827021,0.797082,0.412411,0.463432,0.309138,0.482353,0.617051,0.662468,0.686021,0.329199,0.135514,0.048161,0.23543,0.555249,0.794386,0.944583,1.0,0.738078,0.388471,0.0
27.0,41.0,53.0,55.0,57.0,73.0,61.0,52.0,66.0,86.0,80.0,72.0,72.0,68.0,53.0,50.0,56.0,76.0,63.0,80.0,69.0,74.0,77.0,66.0,84.0,75.0,70.0,76.0,68.0,58.0,48.0,48.0,42.0,33.0,46.0,66.0,68.0,48.0,45.0,64.0,61.0,78.0,78.0,65.0,70.0,79.0,64.0,83.0,65.0,47.0,55.0,66.0,71.0,64.0,63.0,65.0,85.0,75.0,71.0,76.0,56.0,42.0,60.0,54.0,55.0,64.0,64.0,72.0,80.0,74.0,1.0
0.488347,0.809889,0.847502,0.941955,0.553323,0.447975,0.22108,0.394687,0.548421,0.683531,0.572806,0.594361,0.30178,0.109462,0.017446,0.136305,0.538988,0.726778,0.860738,0.830398,0.673725,0.372164,0.351054,0.331618,0.640246,0.680289,0.669921,0.356182,0.161047,0.036079,0.290226,0.324051,0.491977,0.838179,0.933531,0.964693,0.639679,0.484908,0.334595,0.430485,0.526103,0.607658,0.713665,0.580036,0.371056,0.162616,0.0,0.274561,0.320132,0.668455,1.0,0.758116,0.70323,0.586158,0.371336,0.397915,0.412687,0.746175,0.651957,0.576393,0.364708,0.094279,0.191379,0.351622,0.614411,0.595246,0.882051,0.774867,0.755165,0.552964,0.0
53.0,65.0,80.0,78.0,78.0,65.0,75.0,68.0,64.0,49.0,50.0,41.0,48.0,41.0,48.0,51.0,36.0,56.0,63.0,66.0,71.0,77.0,64.0,82.0,77.0,60.0,61.0,44.0,57.0,45.0,51.0,55.0,71.0,68.0,74.0,83.0,78.0,80.0,74.0,74.0,80.0,60.0,56.0,76.0,90.0,75.0,65.0,58.0,66.0,48.0,48.0,42.0,51.0,63.0,83.0,74.0,58.0,70.0,52.0,38.0,43.0,50.0,56.0,63.0,79.0,79.0,69.0,78.0,70.0,76.0,1.0
29.0,10.0,8.0,22.0,38.0,19.0,16.0,30.0,34.0,44.0,60.0,75.0,72.0,65.0,67.0,79.0,59.0,54.0,56.0,41.0,56.0,44.0,64.0,73.0,84.0,69.0,52.0,55.0,67.0,51.0,32.0,14.0,31.0,39.0,56.0,69.0,70.0,66.0,48.0,67.0,81.0,64.0,69.0,77.0,77.0,76.0,57.0,52.0,51.0,69.0,51.0,60.0,63.0,81.0,73.0,80.0,70.0,76.0,57.0,57.0,76.0,80.0,67.0,65.0,84.0,69.0,67.0,60.0,61.0,49.0,1.0
72.0,76.0,79.0,65.0,64.0,73.0,87.0,70.0,61.0,61.0,45.0,62.0,73.0,70.0,71.0,64.0,48.0,68.0,86.0,66.0,46.0,39.0,30.0,42.0,27.0,38.0,57.0,66.0,85.0,74.0,72.0,71.0,68.0,60.0,62.0,79.0,79.0,79.0,78.0,61.0,59.0,62.0,43.0,26.0,33.0,20.0,26.0,16.0,10.0,25.0,45.0,55.0,49.0,45.0,52.0,42.0,42.0,61.0,53.0,49.0,65.0,76.0,60.0,78.0,66.0,85.0,72.0,66.0,78.0,60.0,1.0
43.0,61.0,41.0,56.0,44.0,55.0,64.0,82.0,72.0,54.0,70.0,71.0,74.0,80.0,76.0,63.0,83.0,79.0,73.0,64.0,76.0,61.0,74.0,71.0,73.0,55.0,59.0,64.0,62.0,52.0,57.0,60.0,62.0,44.0,58.0,76.0,73.0,79.0,98.0,78.0,62.0,76.0,72.0,72.0,76.0,63.0,59.0,74.0,67.0,70.0,81.0,68.0,57.0,65.0,46.0,60.0,66.0,61.0,71.0,63.0,70.0,51.0,63.0,78.0,74.0,69.0,80.0,75.0,57.0,50.0,1.0
63.0,43.0,42.0,28.0,24.0,19.0,32.0,32.0,22.0,21.0,9.0,28.0,37.0,57.0,60.0,70.0,71.0,78.0,74.0,87.0,80.0,63.0,69.0,69.0,77.0,64.0,65.0,62.0,82.0,77.0,80.0,64.0,73.0,55.0,50.0,62.0,55.0,70.0,81.0,77.0,69.0,60.0,46.0,33.0,43.0,54.0,74.0,69.0,77.0,80.0,75.0,73.0,72.0,52.0,49.0,43.0,37.0,53.0,51.0,69.0,55.0,39.0,46.0,35.0,51.0,62.0,65.0,70.0,81.0,62.0,1.0
33.0,34.0,48.0,36.0,52.0,62.0,78.0,92.0,72.0,78.0,60.0,61.0,56.0,47.0,66.0,48.0,39.0,46.0,55.0,66.0,58.0,67.0,52.0,63.0,62.0,67.0,62.0,56.0,50.0,67.0,78.0,94.0,76.0,68.0,58.0,69.0,66.0,76.0,73.0,57.0,76.0,75.0,74.0,72.0,80.0,73.0,84.0,80.0,66.0,73.0,73.0,76.0,62.0,58.0,74.0,67.0,67.0,70.0,89.0,79.0,72.0,71.0,69.0,73.0,66.0,50.0,58.0,78.0,69.0,73.0,1.0
92.0,72.0,59.0,49.0,40.0,28.0,17.0,16.0,34.0,24.0,40.0,35.0,43.0,59.0,74.0,68.0,78.0,73.0,84.0,71.0,77.0,65.0,77.0,60.0,57.0,69.0,51.0,35.0,27.0,29.0,40.0,52.0,37.0,41.0,22.0,37.0,22.0,25.0,22.0,27.0,26.0,30.0,11.0,30.0,50.0,38.0,39.0,53.0,60.0,52.0,62.0,74.0,80.0,63.0,73.0,66.0,74.0,74.0,89.0,77.0,78.0,76.0,72.0,61.0,75.0,79.0,70.0,78.0,96.0,80.0,1.0
37.0,23.0,6.0,2.0,9.0,13.0,14.0,13.0,30.0,21.0,3.0,16.0,31.0,46.0,50.0,61.0,74.0,76.0,88.0,74.0,66.0,75.0,58.0,55.0,71.0,75.0,73.0,73.0,62.0,66.0,84.0,78.0,71.0,60.0,66.0,70.0,76.0,69.0,70.0,69.0,75.0,72.0,81.0,61.0,45.0,58.0,40.0,33.0,28.0,38.0,42.0,42.0,33.0,37.0,18.0,35.0,52.0,57.0,66.0,70.0,74.0,84.0,65.0,73.0,66.0,64.0,63.0,58.0,47.0,54.0,1.0
0.571553,0.832521,0.876963,0.986814,0.615307,0.479127,0.343486,0.424963,0.596339,0.578483,0.662544,0.684952,0.21833,0.227138,0.058978,0.203195,0.376986,0.657369,0.863489,0.750451,0.688672,0.474785,0.337926,0.30155,0.387011,0.645627,0.621898,0.517793,0.363025,0.13803,0.047687,0.400168,0.418067,0.630972,0.874678,0.810203,0.673011,0.344734,0.173587,0.441361,0.532542,0.661051,0.555824,0.500581,0.307217,0.264335,0.024476,0.276829,0.390126,0.754428,1.0,0.922191,0.650827,0.320171,0.277703,0.270767,0.447599,0.688786,0.597661,0.654692,0.199581,0.178985,0.0,0.215929,0.410855,0.926989,0.894417,0.718863,0.559307,0.352999,0.0
56.0,63.0,70.0,80.0,98.0,78.0,60.0,58.0,57.0,51.0,42.0,50.0,44.0,58.0,53.0,68.0,51.0,67.0,83.0,69.0,57.0,65.0,72.0,61.0,58.0,77.0,72.0,58.0,62.0,66.0,67.0,77.0,65.0,50.0,46.0,39.0,36.0,24.0,20.0,22.0,7.0,4.0,17.0,29.0,30.0,42.0,47.0,30.0,50.0,59.0,78.0,75.0,65.0,61.0,62.0,81.0,78.0,79.0,65.0,69.0,54.0,61.0,67.0,62.0,52.0,53.0,68.0,87.0,77.0,70.0,1.0
84.0,77.0,60.0,62.0,53.0,65.0,71.0,79.0,77.0,76.0,58.0,73.0,58.0,64.0,55.0,74.0,60.0,80.0,71.0,51.0,48.0,45.0,38.0,30.0,14.0,15.0,22.0,4.0,20.0,38.0,55.0,63.0,63.0,67.0,81.0,65.0,71.0,73.0,58.0,68.0,52.0,41.0,59.0,72.0,84.0,70.0,55.0,44.0,46.0,26.0,21.0,36.0,43.0,52.0,55.0,70.0,69.0,69.0,88.0,79.0,63.0,73.0,65.0,48.0,61.0,58.0,48.0,57.0,39.0,33.0,1.0
21.0,38.0,45.0,45.0,35.0,38.0,18.0,28.0,43.0,38.0,46.0,66.0,74.0,82.0,77.0,65.0,65.0,57.0,37.0,18.0,8.0,26.0,9.0,25.0,44.0,62.0,49.0,57.0,72.0,52.0,57.0,69.0,62.0,82.0,66.0,74.0,73.0,53.0,54.0,71.0,57.0,43.0,27.0,28.0,44.0,51.0,62.0,81.0,63.0,77.0,71.0,70.0,78.0,76.0,73.0,58.0,45.0,45.0,54.0,71.0,72.0,83.0,74.0,54.0,53.0,40.0,40.0,39.0,56.0,72.0,1.0
53.0,43.0,48.0,57.0,43.0,46.0,48.0,55.0,55.0,66.0,72.0,81.0,75.0,57.0,59.0,59.0,64.0,69.0,75.0,67.0,76.0,96.0,78.0,59.0,59.0,63.0,46.0,52.0,60.0,46.0,59.0,73.0,62.0,80.0,79.0,61.0,81.0,80.0,79.0,69.0,54.0,44.0,63.0,51.0,52.0,53.0,64.0,52.0,45.0,64.0,69.0,66.0,86.0,66.0,47.0,60.0,44.0,41.0,34.0,49.0,36.0,25.0,44.0,32.0,22.0,7.0,9.0,6.0,14.0,10.0,1.0
16.0,36.0,47.0,62.0,76.0,77.0,75.0,71.0,88.0,71.0,80.0,71.0,69.0,61.0,47.0,48.0,39.0,43.0,46.0,46.0,39.0,21.0,33.0,14.0,30.0,32.0,45.0,27.0,23.0,21.0,36.0,22.0,16.0,28.0,26.0,14.0,30.0,50.0,63.0,72.0,85.0,72.0,54.0,72.0,76.0,80.0,72.0,66.0,66.0,82.0,62.0,49.0,63.0,54.0,54.0,64.0,48.0,57.0,55.0,59.0,76.0,60.0,77.0,82.0,77.0,63.0,76.0,64.0,45.0,65.0,1.0
0.423083,0.843182,0.920201,0.766607,0.733488,0.4769,0.376361,0.308713,0.522821,0.785262,0.657096,0.478599,0.427512,0.149689,0.0,0.343558,0.360133,0.79783,1.0,0.944329,0.567799,0.310872,0.3163,0.388667,0.371443,0.639328,0.510244,0.610178,0.236813,0.074758,0.118535,0.256656,0.511355,0.842936,0.933516,0.978208,0.4947,0.417344,0.286407,0.30539,0.513472,0.631414,0.716005,0.407807,0.49497,0.054298,0.066466,0.168535,0.475935,0.701899,0.915193,0.900004,0.432408,0.393094,0.26256,0.534386,0.546165,0.747358,0.69196,0.521963,0.321148,0.190787,0.198394,0.21436,0.412466,0.833478,0.819721,0.882902,0.710359,0.41297,0.0
