value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53,value_54,value_55,value_56,value_57,value_58,value_59,value_60,value_61,value_62,value_63,value_64,value_65,value_66,value_67,value_68,value_69,value_70,label
21,4,15,1,18,37,36,45,58,42,38,37,54,50,41,51,50,40,50,53,58,77,71,61,68,88,79,91,92,87,79,79,76,69,67,54,63,54,44,28,35,52,40,53,37,27,30,31,26,45,26,26,6,26,14,20,7,7,9,13,5,19,15,19,29,36,29,22,16,19,0
55,65,61,81,68,50,61,74,75,57,41,21,10,11,15,30,34,21,29,28,40,56,71,56,45,56,52,54,63,48,64,75,84,65,48,64,70,70,65,65,80,91,75,67,66,65,80,76,74,64,80,99,79,76,79,62,74,70,59,44,55,74,71,55,63,63,49,67,80,65,1
76,59,48,39,22,9,15,8,1,16,13,7,22,42,48,43,39,33,19,37,54,51,51,65,85,79,75,74,57,58,58,59,60,64,68,76,76,78,66,86,67,73,73,73,74,59,46,52,72,61,81,79,78,68,49,45,45,31,50,61,42,53,54,72,60,68,49,63,80,94,1
8,20,39,46,36,37,52,37,23,12,8,4,9,6,17,19,33,50,51,69,49,49,35,21,22,14,23,24,29,26,12,2,21,19,14,25,37,55,54,38,38,30,23,18,28,8,28,9,8,13,19,2,10,5,23,32,43,23,5,15,30,46,53,53,45,64,69,88,97,100,0
92,94,97,84,83,65,51,53,67,79,93,94,75,90,74,91,96,84,73,89,86,72,62,58,45,31,18,33,18,5,16,14,34,47,51,52,34,54,51,50,42,55,55,63,51,70,71,81,91,76,96,89,70,56,47,45,44,36,36,52,57,69,70,60,54,51,61,74,82,78,0
98,79,74,67,52,37,30,26,27,12,19,14,31,27,47,51,35,46,64,53,64,61,61,70,80,80,79,68,84,76,64,66,67,75,69,75,76,81,66,51,35,54,64,59,66,77,74,73,70,85,68,59,66,75,67,52,62,70,70,53,52,67,65,52,41,44,35,37,51,52,1
79,91,85,96,97,94,97,82,91,79,75,56,51,42,33,51,47,67,52,72,77,57,52,71,66,61,79,87,92,72,71,87,79,66,77,74,94,84,77,96,93,73,93,95,81,75,69,57,57,73,91,97,88,73,62,56,59,42,56,50,66,47,66,73,57,59,47,33,16,19,0
82,69,86,80,74,59,50,48,67,51,57,46,39,52,46,54,59,65,47,29,43,57,42,35,40,22,34,26,34,22,33,34,35,48,37,41,32,14,19,33,38,30,16,34,35,34,36,29,38,40,38,56,76,91,76,78,67,81,81,92,99,79,64,48,42,46,38,23,39,20,0
39,24,18,38,56,57,39,47,55,65,46,60,48,49,47,63,52,52,48,30,16,36,18,13,30,32,18,30,38,25,14,33,32,40,48,48,28,41,52,45,61,75,78,58,43,26,43,23,43,53,68,56,76,78,88,96,92,92,74,79,64,63,55,75,77,71,81,64,54,35,0
54,36,40,54,53,68,78,78,94,75,92,96,80,60,70,72,89,85,75,93,88,87,73,87,68,80,99,85,74,62,74,74,67,69,60,61,68,74,63,60,63,45,28,37,37,38,45,33,53,73,68,84,68,61,54,49,67,50,66,59,79,81,69,72,62,69,67,65,56,69,0
92,97,79,73,59,73,83,100,87,82,95,75,73,66,64,66,49,62,43,34,36,33,44,40,50,65,70,61,75,70,53,60,77,89,73,62,72,65,49,38,42,62,58,57,69,57,67,51,59,42,52,35,32,29,48,61,54,59,61,73,69,80,94,92,82,91,85,71,56,44,0
37,54,40,22,41,52,67,87,85,95,89,73,77,69,60,48,67,55,61,81,91,76,84,93,78,68,53,71,91,73,64,49,54,70,81,64,83,65,46,45,43,61,52,67,74,62,52,61,42,59,76,88,74,74,65,65,67,52,45,56,48,54,44,55,37,18,30,11,7,27,0
34,27,12,21,12,14,32,46,58,72,69,81,75,68,74,76,73,76,68,76,61,63,82,80,79,67,52,49,32,17,33,47,57,43,43,63,74,92,74,73,59,48,48,35,50,61,57,71,73,70,76,68,74,75,57,44,58,76,79,71,77,68,85,80,80,61,78,78,68,75,1
40,24,41,35,50,32,35,55,75,66,53,46,43,42,44,28,8,13,2,16,5,22,2,12,19,22,18,13,28,10,5,4,15,17,29,12,32,43,60,43,35,34,31,47,38,42,51,45,60,47,54,55,72,67,51,64,81,71,52,56,60,40,50,34,53,36,20,5,24,19,0
58,74,58,66,64,44,55,74,62,55,73,83,68,55,39,59,71,65,60,64,74,93,76,71,56,62,64,47,54,62,80,67,76,80,70,62,64,58,58,62,76,79,71,79,84,80,76,56,67,59,46,40,56,49,67,51,43,61,81,66,66,75,79,62,62,49,67,47,57,56,1
41,45,44,34,25,5,24,20,16,8,21,24,9,14,9,3,4,23,33,46,63,82,96,91,87,87,69,86,100,81,74,69,52,40,57,51,31,20,11,31,46,59,76,72,55,71,68,86,72,63,61,77,64,53,68,54,61,81,78,94,74,82,83,84,87,91,90,99,97,83,0
44,57,61,77,84,78,77,69,68,78,75,95,90,93,100,94,77,80,68,79,90,91,77,77,95,88,94,88,75,73,81,79,63,64,78,67,61,42,43,57,75,73,64,77,76,62,65,47,32,44,57,69,77,79,62,46,59,54,73,55,48,60,67,87,81,64,63,67,81,99,0
53,53,64,84,69,79,62,47,48,61,78,74,78,76,87,77,66,46,43,24,22,42,37,41,58,71,57,68,56,39,59,68,68,76,66,48,57,55,57,61,76,68,59,64,48,59,48,34,51,59,74,86,73,62,73,65,73,62,50,53,53,56,73,57,71,68,88,70,72,60,1
8,7,18,7,11,24,24,23,31,20,16,10,6,1,5,12,8,6,23,5,25,42,50,63,46,32,32,21,32,36,28,28,26,13,20,8,16,28,17,21,37,31,16,35,35,31,36,25,38,24,35,18,10,7,12,15,35,47,51,41,54,69,65,56,51,63,68,57,49,46,0
87,71,51,48,67,61,59,47,55,58,58,77,76,59,76,75,79,96,78,73,61,45,60,50,59,79,67,50,49,53,69,67,71,85,79,77,75,65,52,39,56,48,55,60,52,48,35,38,20,36,48,33,53,43,36,42,51,58,67,57,67,72,91,77,69,77,72,77,65,78,1
28,44,58,51,54,70,52,54,67,55,52,33,34,48,58,63,56,63,53,64,64,66,69,60,42,27,18,20,6,20,14,1,20,22,41,51,61,68,59,54,66,80,63,52,65,85,67,77,87,67,51,35,16,15,1,21,37,23,13,26,7,14,5,16,32,45,34,44,50,47,0
14,11,4,15,30,45,44,39,52,39,38,38,57,66,81,65,65,82,84,82,71,77,91,83,71,67,77,80,78,87,71,58,74,89,93,85,69,81,82,86,94,86,95,90,88,97,99,90,92,85,95,76,83,72,55,67,63,53,39,35,42,38,58,47,52,37,33,28,46,51,0
23,36,22,29,39,59,48,64,78,82,67,84,100,92,95,96,78,94,76,57,51,31,35,24,37,56,40,37,48,52,33,43,54,54,51,39,41,58,60,55,49,52,72,89,84,84,89,94,86,100,92,97,92,75,57,62,48,50,70,68,60,62,42,27,14,28,35,30,41,43,0
79,73,75,88,71,63,71,59,43,34,47,34,33,28,31,30,17,29,27,31,47,29,27,40,26,14,8,19,37,24,27,8,12,17,5,1,13,8,27,25,32,21,34,23,20,10,21,2,9,16,7,3,7,20,40,44,60,74,80,97,79,65,82,81,83,91,91,92,93,93,0
16,20,35,34,28,33,49,42,42,34,30,50,56,66,86,67,57,74,77,57,69,68,60,48,57,73,67,87,80,80,70,79,67,78,70,73,67,79,96,80,72,73,72,68,55,66,73,61,61,45,47,33,51,59,66,57,75,67,79,70,77,73,61,43,59,66,78,82,75,56,1
69,83,79,90,88,71,60,69,85,73,78,79,79,81,72,82,78,97,99,91,91,92,86,98,92,98,80,74,82,72,80,100,98,99,96,100,100,97,100,100,82,74,91,76,66,68,56,52,40,38,52,63,70,77,71,69,81,83,90,73,83,97,81,93,88,99,94,89,83,99,0
62,70,73,71,62,62,75,92,80,77,74,61,41,30,47,53,59,78,92,79,67,79,65,58,52,67,68,51,62,67,77,70,56,73,63,53,49,40,42,48,67,75,76,64,61,68,60,79,86,73,60,58,64,52,65,58,62,82,76,58,74,78,68,53,37,28,15,19,25,37,1
50,59,69,72,54,54,68,78,76,78,86,70,70,76,56,37,56,66,52,64,62,59,43,25,29,29,25,37,40,52,55,37,40,42,46,59,77,70,82,72,66,55,68,57,51,60,71,59,75,74,79,78,69,85,68,58,59,53,53,47,59,45,43,61,57,52,69,76,63,81,1
13,12,9,27,9,11,5,3,17,24,44,29,26,43,28,29,22,13,25,24,21,24,18,31,11,15,34,15,23,26,37,29,41,34,30,25,36,30,40,31,43,25,15,5,15,27,22,36,55,50,45,46,29,40,46,40,38,43,37,26,39,56,61,48,43,51,62,62,73,64,0
56,36,54,67,67,76,63,81,73,77,69,73,80,75,79,67,73,80,74,72,69,80,64,81,75,64,69,61,41,46,48,66,58,49,55,36,50,61,66,79,69,86,74,71,51,64,72,74,76,78,77,79,62,82,75,80,60,57,45,33,37,44,30,14,29,11,29,46,56,58,1
62,74,69,87,69,66,78,60,69,61,72,79,77,70,74,81,78,58,76,66,64,73,77,59,52,46,62,42,28,14,29,22,41,50,64,66,85,70,66,47,35,43,58,53,43,26,30,14,34,29,13,33,37,32,47,53,45,59,61,77,79,72,53,53,56,69,66,86,75,75,1
91,83,86,86,70,63,60,78,86,83,71,65,85,65,60,74,68,65,80,97,96,87,77,77,72,54,67,70,65,81,96,76,79,82,100,96,93,86,99,88,78,60,66,74,76,76,63,78,78,81,72,70,88,86,100,83,67,57,42,46,37,32,26,6,21,34,47,66,76,65,0
24,13,5,13,11,1,2,2,13,24,42,42,29,18,11,28,21,5,18,25,30,47,60,69,65,80,92,89,80,65,55,60,80,67,78,80,64,73,56,72,57,58,63,71,79,63,61,43,62,55,74,93,85,87,93,77,69,70,60,54,62,56,60,60,48,52,59,61,69,78,0
12,3,2,3,8,27,21,33,28,39,40,44,47,34,44,25,26,18,17,23,26,43,53,70,88,73,63,75,73,72,52,63,51,60,55,49,51,62,69,64,66,84,78,58,67,75,72,77,62,51,60,64,62,78,83,67,62,43,51,67,63,65,53,45,65,75,93,79,79,77,1
92,79,96,82,75,84,75,82,75,55,38,35,50,61,68,75,92,79,83,82,94,78,73,77,94,94,83,72,56,43,55,71,51,61,47,49,52,45,47,35,22,9,3,20,4,17,2,9,14,1,17,11,29,34,40,57,65,77,84,94,92,87,92,89,97,87,98,98,83,96,0
93,91,80,82,69,72,57,73,79,90,80,89,83,65,54,51,43,39,34,34,25,20,14,10,17,19,9,14,6,24,21,33,17,28,15,34,29,49,42,38,22,30,28,33,41,31,35,43,40,48,66,85,94,95,100,82,98,92,93,87,88,70,62,43,31,49,29,45,41,31,0
70,52,72,57,67,67,69,68,72,66,54,52,33,49,36,40,51,67,78,95,75,56,53,67,75,62,62,78,74,64,69,79,67,83,78,59,50,57,41,38,48,56,76,63,71,60,78,86,76,62,57,62,51,50,43,56,69,85,74,66,50,52,71,78,64,47,56,58,78,76,1
77,67,72,72,53,72,71,67,62,46,39,42,25,28,16,3,23,11,18,36,34,37,20,9,1,1,20,35,24,15,18,14,10,10,18,24,4,15,8,26,40,37,57,52,52,46,30,16,7,27,31,32,24,20,13,26,14,5,7,1,4,4,16,22,37,54,68,72,59,55,0
19,15,20,30,19,23,26,17,9,15,29,26,25,5,3,8,7,15,8,15,22,33,17,9,21,41,35,51,63,64,54,39,35,19,39,27,35,37,52,62,61,63,49,64,47,50,43,47,33,27,19,19,12,16,26,38,32,48,33,37,33,48,36,43,57,39,29,28,30,39,0
81,67,70,66,53,55,50,53,43,39,56,75,73,80,72,92,72,64,69,66,51,67,55,61,47,61,62,51,59,45,56,37,47,56,46,59,56,66,85,67,66,56,43,62,64,78,58,77,87,79,76,79,76,77,78,72,75,69,73,57,61,71,56,48,30,36,44,40,21,11,1
47,56,40,31,26,31,36,36,54,69,81,90,74,76,65,49,64,77,87,76,74,85,65,49,32,27,30,25,6,17,28,39,45,44,47,38,52,64,76,92,83,65,45,57,76,65,73,65,56,66,47,61,63,59,64,51,59,64,53,58,71,91,77,60,50,58,73,77,77,92,0
32,44,38,26,22,29,21,21,5,7,6,5,19,32,14,27,44,31,29,38,57,46,55,43,44,54,43,58,47,53,47,45,35,46,45,39,22,18,1,19,5,18,17,4,20,19,31,13,3,21,8,24,8,27,39,36,39,44,54,47,51,62,80,100,93,88,94,95,80,66,0
99,83,87,81,72,60,70,63,71,88,75,57,38,33,31,40,60,55,65,72,55,44,41,52,61,76,64,79,87,82,89,89,100,94,97,78,92,93,100,83,93,73,75,95,91,84,64,66,72,76,87,85,88,70,61,75,69,65,76,62,60,46,30,49,49,35,51,53,43,32,0
36,16,7,14,13,11,8,9,28,27,23,43,55,61,51,47,47,34,51,67,57,77,81,74,62,65,65,70,65,48,48,54,71,91,71,55,74,80,73,56,74,66,74,63,72,66,47,47,49,38,44,45,42,46,43,63,82,64,64,64,46,57,69,56,71,74,90,75,76,66,1
61,52,43,51,37,32,23,23,6,10,28,24,31,41,28,33,52,62,60,46,30,22,19,18,20,23,38,57,69,55,74,58,69,57,66,77,95,78,82,83,70,51,67,81,97,100,80,98,87,99,95,78,66,53,54,54,74,81,97,78,74,84,76,73,76,86,98,99,99,82,0
76,68,49,69,68,67,87,75,66,80,79,72,79,79,63,58,75,70,90,73,60,57,65,45,33,27,37,25,45,47,35,46,66,83,66,65,48,65,63,71,55,73,79,78,77,59,72,75,73,78,75,61,49,34,53,69,63,53,63,83,63,80,67,61,65,71,67,70,76,64,1
53,72,80,100,87,98,87,68,57,73,55,57,70,67,79,91,98,94,79,71,71,81,81,93,100,85,72,64,77,96,97,77,69,49,38,22,21,13,10,3,2,2,5,4,2,21,41,44,32,52,55,59,74,61,81,89,93,99,81,98,100,98,82,89,92,74,61,81,83,85,0
40,46,27,40,60,59,73,78,80,90,76,62,79,65,46,61,69,71,75,66,64,76,69,75,78,72,75,74,73,67,67,78,64,73,63,78,71,91,78,58,68,74,63,65,77,78,64,82,68,48,43,33,47,54,71,68,52,38,52,42,43,45,62,79,76,77,92,79,59,44,1
18,36,45,60,78,63,58,66,53,67,67,69,84,70,70,77,78,70,50,63,47,59,70,69,83,64,57,41,46,64,76,60,48,54,64,83,75,76,59,65,68,75,61,72,72,85,80,76,69,65,57,53,39,50,42,32,44,61,46,37,31,35,46,31,48,62,79,59,67,62,1
70,86,66,46,52,52,47,66,71,66,73,53,68,57,53,55,41,27,21,34,17,14,14,16,7,19,2,10,18,17,37,28,13,22,33,53,52,32,17,19,18,6,13,33,35,37,42,34,20,15,27,32,44,38,53,59,43,24,36,31,33,50,45,38,46,51,65,59,41,43,0
13,25,45,53,70,77,57,65,64,67,63,62,65,58,57,52,47,36,21,36,56,53,43,44,44,43,63,70,74,92,72,58,46,52,72,68,50,66,86,80,77,77,68,57,75,75,62,81,71,68,64,70,80,66,80,74,74,59,78,61,81,80,75,61,66,76,65,46,32,34,1
3,10,30,43,54,67,87,77,71,66,66,57,46,48,30,47,52,62,67,67,83,65,73,77,59,57,69,61,57,47,42,45,41,46,29,42,54,54,73,78,68,66,84,65,51,68,49,45,60,46,34,17,4,11,14,34,51,60,58,43,45,57,68,48,55,69,71,77,96,79,1
60,51,66,69,58,67,75,93,82,100,97,85,81,71,51,47,62,77,65,72,84,66,53,38,23,31,47,38,26,46,44,40,51,65,58,53,53,44,47,60,47,47,34,41,36,25,19,4,15,32,49,32,52,40,54,61,77,65,46,28,12,10,28,22,15,23,15,16,30,49,0
91,71,75,80,64,54,49,40,55,36,50,62,81,74,59,67,72,72,73,72,64,66,54,49,43,32,43,54,63,82,68,61,41,49,29,32,39,41,23,38,42,41,45,49,41,37,55,66,54,37,18,19,26,38,45,62,52,55,61,81,73,79,61,77,65,63,44,45,49,56,1
72,65,67,58,57,60,52,64,77,88,96,81,73,74,60,46,54,73,66,47,33,29,41,42,35,15,8,9,8,27,35,31,37,24,9,19,30,32,26,46,39,45,27,18,3,8,1,17,18,10,27,18,17,22,15,8,19,17,15,6,7,18,32,20,20,39,20,18,38,19,0
93,96,87,86,71,58,51,35,50,67,49,64,65,52,45,31,14,19,24,19,6,12,8,25,36,40,29,49,45,27,15,18,30,14,32,38,38,41,58,40,35,29,33,20,4,13,30,48,57,53,51,61,57,38,54,62,71,72,89,79,91,89,71,90,91,88,97,77,76,60,0
71,51,31,27,28,43,36,21,30,42,41,36,19,34,14,13,8,22,5,2,13,23,22,25,31,23,7,16,29,34,35,38,30,30,10,4,3,18,23,18,13,31,34,28,12,31,32,33,23,26,15,34,24,32,33,45,32,43,62,64,48,58,66,51,55,59,69,62,58,53,0
76,59,76,94,98,81,75,55,65,53,55,60,79,97,94,74,94,80,73,53,45,39,55,39,32,25,9,11,19,5,4,15,7,5,15,30,23,26,29,43,27,18,20,5,24,39,39,57,39,47,51,57,72,73,90,72,52,34,37,24,42,39,59,41,38,33,44,24,29,20,0
59,42,40,49,29,27,27,28,9,6,21,33,31,37,53,61,68,81,61,65,65,78,83,98,80,82,78,69,68,86,92,81,97,96,95,85,92,73,76,71,62,57,72,53,57,65,72,61,63,74,84,82,76,88,84,99,98,86,68,49,46,48,46,32,46,45,44,42,62,57,0
44,52,56,46,57,77,61,77,73,77,72,72,56,73,64,52,55,72,72,92,78,70,68,54,41,54,70,52,48,55,45,29,35,45,55,56,58,67,70,87,80,65,63,69,74,61,60,73,63,72,80,70,68,65,78,94,78,62,61,70,53,68,72,59,47,55,75,91,77,60,1
70,51,50,39,30,42,29,16,27,26,38,55,60,56,45,28,40,42,39,40,44,41,60,70,90,70,65,79,90,89,89,85,75,67,51,41,43,39,53,72,67,66,79,81,100,86,84,97,88,85,72,75,92,78,74,77,69,86,88,94,99,87,89,79,71,69,78,64,64,71,0
80,67,71,54,65,78,80,75,55,64,81,63,62,71,76,56,71,59,64,51,58,59,63,78,77,96,79,77,79,61,65,69,63,59,73,78,71,90,75,61,57,74,59,68,77,80,76,80,75,58,45,58,52,70,54,59,65,79,80,65,71,82,67,80,72,76,62,77,60,55,1
90,72,79,68,63,74,63,74,60,49,43,36,46,45,29,30,29,43,63,60,66,73,92,77,79,68,51,52,50,38,48,66,84,71,77,68,77,80,71,64,62,75,75,84,80,62,58,49,61,71,80,65,50,37,34,23,31,28,42,32,30,35,15,32,44,61,76,61,55,64,1
10,10,6,19,21,8,1,17,14,21,30,30,18,17,5,25,35,54,71,69,84,96,88,81,93,83,98,89,78,88,73,53,39,45,45,52,47,49,48,65,69,76,60,60,57,42,50,48,60,40,22,22,36,56,75,57,61,78,77,90,90,93,95,90,92,77,69,71,59,55,0
15,11,5,7,3,13,20,23,17,18,35,43,42,36,47,38,29,33,46,33,36,16,25,38,31,46,31,19,1,9,24,42,39,57,54,74,81,62,78,98,81,84,98,83,79,88,75,64,59,76,81,91,100,99,86,100,81,70,89,80,71,91,97,95,99,100,94,87,84,92,0
49,31,35,35,38,18,7,25,9,18,12,4,20,12,28,26,43,29,12,23,31,51,65,60,80,77,93,84,99,89,91,93,84,66,65,67,81,93,99,80,96,99,97,81,70,78,65,62,81,89,94,86,98,86,66,86,83,78,81,90,78,63,77,81,78,62,80,70,84,73,0
60,71,69,85,74,80,69,69,55,49,39,57,66,63,76,59,65,59,43,23,33,45,59,73,77,57,66,74,67,79,73,69,62,81,64,78,66,71,66,67,71,79,80,78,70,71,72,54,44,52,34,33,36,56,69,57,73,68,85,74,72,71,75,79,70,79,69,83,74,77,1
34,16,30,44,35,23,38,48,53,61,77,93,73,58,60,71,62,61,78,75,91,75,60,54,46,60,70,79,79,64,59,71,58,76,58,69,64,60,66,71,80,61,81,78,63,60,43,56,62,66,55,64,65,49,64,84,77,66,47,41,42,41,44,50,67,77,65,72,77,76,1
68,85,79,70,77,67,59,44,53,48,61,81,69,80,74,77,68,51,45,50,35,51,50,37,41,49,43,51,64,75,63,59,50,63,64,83,76,76,78,80,62,43,33,16,14,2,5,16,35,37,46,30,39,58,71,62,44,59,67,83,70,53,56,50,42,47,28,16,22,23,1
88,74,60,77,60,61,78,69,61,53,39,35,36,41,51,57,46,54,47,39,38,52,68,52,51,71,55,48,62,67,62,81,79,60,80,73,80,75,67,73,78,80,70,78,75,63,81,65,79,76,74,62,71,77,69,74,65,61,53,52,43,60,75,62,65,77,68,82,77,70,1
43,45,26,6,15,13,15,2,21,25,9,27,24,31,41,51,52,59,55,53,37,32,42,39,19,36,30,13,23,33,53,43,49,66,50,50,42,33,30,34,22,22,15,15,10,29,46,29,24,42,54,71,61,46,53,42,53,42,37,23,32,44,27,11,19,11,24,39,52,42,0
19,34,50,52,46,27,44,48,35,25,33,17,37,36,27,22,22,38,38,45,58,45,55,55,37,37,45,56,61,53,47,28,40,50,30,24,42,36,35,21,36,27,19,5,11,6,5,13,6,22,7,11,27,22,4,22,33,37,34,32,41,55,61,58,50,60,42,52,55,71,0
93,75,68,54,73,60,57,48,30,35,40,25,37,51,70,59,54,59,78,79,66,68,88,76,58,58,73,69,52,34,52,72,71,77,80,80,64,69,69,65,49,49,36,43,62,81,73,67,71,51,67,59,69,77,64,81,80,67,79,79,63,76,64,53,46,32,38,18,12,30,1
64,66,75,55,62,72,80,77,65,61,62,67,60,42,33,38,55,36,34,51,71,57,74,68,77,79,98,80,68,59,48,56,48,45,59,48,67,70,81,61,78,80,78,62,53,40,44,29,45,65,70,76,63,82,76,73,55,58,76,71,64,63,75,65,83,69,56,54,56,72,1
90,96,98,89,77,94,78,60,50,69,76,77,71,84,95,77,66,47,48,31,34,43,23,21,28,23,23,43,54,34,15,31,28,24,11,10,28,40,35,38,22,26,17,4,4,1,3,20,36,34,37,22,12,29,10,14,14,34,14,23,3,12,13,28,41,52,54,68,75,59,0
6,23,15,12,8,26,17,28,44,45,51,64,81,61,72,65,79,73,67,65,53,52,55,75,84,79,66,59,50,39,57,75,76,73,57,65,50,54,62,79,65,83,67,75,56,49,45,59,53,40,60,74,73,63,73,76,91,72,80,75,76,58,75,72,80,71,68,62,67,72,1
69,88,77,89,69,84,79,77,61,63,45,42,24,6,14,8,19,6,9,16,30,15,31,31,50,44,44,37,54,45,39,55,45,54,68,82,98,86,75,65,46,27,23,42,34,51,32,37,43,61,77,89,93,90,98,81,90,75,71,90,94,86,85,100,84,90,92,82,96,93,0
19,2,8,11,4,18,18,2,5,14,13,11,22,9,15,17,11,25,30,48,61,43,47,50,52,61,81,100,97,88,77,65,46,46,36,25,29,48,32,33,17,9,11,12,5,6,1,16,24,17,24,15,23,41,26,46,46,34,54,69,89,76,60,70,84,66,64,62,42,43,0
74,92,79,60,60,56,45,55,70,75,61,81,67,53,47,30,19,32,12,3,20,20,18,27,39,49,46,28,14,12,4,24,42,32,45,47,49,65,75,66,55,39,42,60,80,62,57,50,57,77,68,52,62,82,74,73,65,78,66,66,67,72,81,76,61,63,50,30,30,36,1
41,48,58,58,47,62,54,59,72,70,55,49,46,45,25,26,41,38,27,26,45,30,46,47,30,13,19,29,36,56,48,66,73,82,83,85,82,78,88,95,82,93,83,68,55,56,75,85,70,53,39,52,58,39,32,52,60,78,79,63,60,55,40,20,12,24,14,34,42,53,0
17,22,12,10,23,24,43,40,45,54,46,29,35,54,43,50,50,40,39,54,52,41,35,32,18,30,23,39,59,68,74,90,100,95,83,79,88,85,67,74,90,99,100,100,96,95,96,79,94,94,97,97,83,70,71,72,81,94,83,67,85,98,83,72,60,71,55,69,59,54,0
85,79,69,66,56,56,68,60,79,71,89,74,57,43,48,29,41,41,53,46,48,45,42,33,46,26,40,51,69,74,61,43,59,64,59,39,41,43,24,10,28,25,33,25,29,32,42,56,64,68,54,58,62,81,63,47,54,69,56,38,58,66,78,68,88,72,56,49,40,24,1
82,72,65,61,68,57,74,70,65,73,76,57,74,58,72,76,78,72,80,66,70,75,82,63,69,58,78,60,79,69,65,70,67,73,65,79,76,66,80,77,75,79,81,80,69,73,66,71,54,72,62,71,84,79,63,55,59,70,64,61,57,39,28,48,49,30,48,37,42,48,1
54,65,67,78,75,70,76,62,81,77,69,66,76,73,74,65,76,78,61,80,60,71,77,92,78,65,74,68,73,62,52,68,74,67,56,57,49,68,82,66,68,52,67,79,78,58,61,74,79,65,71,86,69,51,59,74,75,71,70,75,68,60,44,32,47,38,54,60,40,39,1
58,62,47,64,82,74,60,53,49,59,60,71,61,81,76,80,63,54,44,61,62,42,42,56,41,58,78,76,63,45,62,80,90,70,68,54,37,23,7,25,35,30,28,14,11,12,10,16,12,17,22,8,4,21,36,55,61,52,56,51,69,89,79,63,62,73,53,49,34,41,1
53,50,59,48,61,61,49,46,55,54,64,59,73,69,75,86,74,63,43,49,61,76,76,65,72,62,64,56,59,52,65,84,68,63,57,76,62,76,69,69,70,86,77,79,80,76,64,57,51,69,70,61,80,62,74,75,66,77,74,66,53,71,84,72,57,68,73,65,59,61,1
51,45,58,73,53,53,33,44,43,58,76,85,71,72,61,48,54,43,36,26,11,21,33,31,49,52,49,63,79,77,80,93,94,77,66,47,34,46,63,70,59,39,52,34,22,6,10,10,12,18,21,21,1,3,5,25,12,17,9,6,17,21,7,7,15,27,14,9,28,22,0
57,49,65,63,79,71,65,70,55,61,52,56,51,46,28,41,44,46,55,55,51,48,30,21,16,14,27,24,23,37,33,32,17,26,12,6,12,17,21,6,15,25,19,11,9,4,3,13,32,17,1,10,5,2,22,33,53,39,39,35,34,14,32,51,62,61,50,35,55,67,0
31,50,35,34,22,41,40,39,54,34,48,68,58,40,25,25,13,20,19,26,19,24,6,13,28,46,26,14,1,11,4,19,24,41,47,49,62,76,62,49,55,61,49,34,15,9,17,6,11,1,3,10,21,20,19,11,27,35,34,21,13,8,23,21,33,53,71,74,86,68,0
93,80,72,63,65,60,80,67,74,78,68,49,52,40,24,41,35,21,26,14,10,26,22,40,56,65,75,89,76,79,78,66,73,64,50,63,82,65,62,75,58,48,64,52,71,78,70,53,63,62,55,70,54,57,64,69,80,61,81,77,76,79,72,56,44,57,71,56,48,60,1
56,48,68,59,76,71,56,71,59,65,78,66,57,73,76,62,58,77,94,74,65,53,54,60,52,71,60,72,79,64,83,71,60,49,63,69,54,36,47,66,84,74,64,76,64,78,59,60,66,80,66,57,77,58,71,84,64,78,69,57,72,53,44,61,74,56,67,65,46,51,1
9,2,4,15,22,3,21,34,49,55,66,57,50,37,36,49,65,73,58,63,70,67,78,75,77,67,76,76,80,78,94,77,67,63,67,70,75,64,54,63,81,70,59,50,44,58,44,30,34,38,48,48,55,39,48,63,82,71,77,57,54,74,77,57,62,62,82,69,74,61,1
63,79,64,62,59,54,56,72,60,42,29,46,29,20,31,35,30,23,15,7,12,5,18,4,2,3,12,3,4,6,12,19,10,30,10,17,16,9,25,13,9,12,23,43,37,18,11,11,8,23,34,19,20,39,53,40,53,51,37,47,44,63,56,74,89,85,73,72,79,78,0
6,1,19,12,2,9,25,40,56,75,63,77,97,89,85,87,74,68,70,85,76,73,78,87,94,83,74,61,73,66,46,26,32,45,32,21,20,37,17,30,34,43,48,45,34,20,10,6,4,8,10,26,46,52,63,48,56,74,76,86,70,54,39,38,23,30,21,33,26,37,0
44,39,34,24,29,24,44,38,35,54,51,65,49,30,39,49,53,63,61,74,71,89,100,95,75,57,54,69,74,81,92,88,74,81,92,80,95,96,84,80,69,75,71,82,72,76,72,78,72,56,48,33,32,14,28,10,1,2,5,14,7,12,4,18,21,25,13,12,12,24,0
84,78,64,62,50,54,71,68,51,67,82,77,58,71,69,70,59,71,72,79,79,76,79,76,66,76,61,61,58,73,64,66,61,60,69,59,68,51,37,45,33,29,41,58,55,74,76,69,87,70,71,75,78,59,79,68,60,47,60,79,59,57,65,60,77,94,80,72,69,60,1
